combination_name,kernel,kernel_params,features,n_features,subject,sample_idx,true_label,predicted_label,correct,subject_accuracy
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,30,lie,truth,False,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,31,lie,truth,False,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,32,lie,lie,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,33,truth,truth,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,34,truth,truth,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,35,truth,truth,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,36,truth,truth,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,37,truth,truth,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,38,truth,truth,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,39,truth,truth,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,40,truth,truth,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,41,truth,truth,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,42,truth,truth,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,43,truth,truth,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,44,lie,lie,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,45,lie,lie,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,46,lie,lie,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,47,lie,lie,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,48,lie,lie,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,49,lie,lie,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,50,lie,lie,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,51,lie,lie,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,52,lie,lie,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,53,lie,lie,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,54,lie,lie,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,55,truth,lie,False,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,56,truth,lie,False,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,57,truth,lie,False,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,58,truth,lie,False,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,59,truth,lie,False,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,60,truth,lie,False,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,61,truth,lie,False,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,62,truth,lie,False,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,63,truth,lie,False,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,64,truth,lie,False,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,65,truth,lie,False,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,66,lie,lie,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,67,lie,lie,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,68,lie,lie,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,69,lie,lie,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,70,lie,lie,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,71,lie,lie,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,72,lie,lie,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,73,lie,lie,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,74,lie,lie,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,75,lie,lie,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,76,lie,lie,True,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,77,truth,lie,False,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,78,truth,lie,False,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,79,truth,lie,False,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,80,truth,lie,False,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,81,truth,lie,False,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,82,truth,lie,False,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,83,truth,lie,False,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,84,truth,lie,False,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,85,truth,lie,False,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,86,truth,lie,False,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,bayu,87,truth,lie,False,0.6590909090909091
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,0,lie,truth,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,1,lie,truth,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,2,lie,truth,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,3,lie,truth,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,4,lie,truth,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,5,lie,truth,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,6,lie,truth,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,7,lie,truth,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,8,lie,truth,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,9,lie,truth,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,10,lie,truth,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,11,truth,lie,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,12,truth,truth,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,13,truth,truth,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,14,truth,truth,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,15,truth,truth,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,16,truth,truth,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,17,truth,truth,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,18,truth,truth,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,19,truth,truth,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,20,truth,truth,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,21,truth,truth,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,22,lie,lie,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,23,lie,lie,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,24,lie,truth,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,25,lie,truth,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,26,lie,lie,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,27,lie,lie,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,28,lie,truth,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,29,lie,truth,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,30,lie,truth,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,31,lie,truth,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,32,lie,truth,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,33,truth,truth,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,34,truth,truth,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,35,truth,truth,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,36,truth,truth,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,37,truth,truth,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,38,truth,truth,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,39,truth,truth,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,40,truth,truth,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,41,truth,truth,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,42,truth,truth,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,43,truth,truth,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,44,lie,lie,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,45,lie,truth,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,46,lie,truth,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,47,lie,truth,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,48,lie,truth,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,49,lie,truth,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,50,lie,truth,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,51,lie,truth,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,52,lie,truth,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,53,lie,truth,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,54,lie,truth,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,55,truth,truth,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,56,truth,lie,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,57,truth,lie,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,58,truth,lie,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,59,truth,lie,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,60,truth,truth,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,61,truth,lie,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,62,truth,lie,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,63,truth,lie,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,64,truth,lie,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,65,truth,lie,False,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,66,lie,lie,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,67,lie,lie,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,68,lie,lie,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,69,lie,lie,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,70,lie,lie,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,71,lie,lie,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,72,lie,lie,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,73,lie,lie,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,74,lie,lie,True,0.5568181818181818
best_8feat,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","nn_count, nn_mean, nn_min, sdsd, rmssd, pnn20, lf_power, hf_peak",8,desta,75,lie,truth,False,0.5568181818181818
